
══════════════════════════════════════════════════════════════════════
  🤖 SOLANA-GRID-BOT V0.2.5 - PROJECT FLASH
══════════════════════════════════════════════════════════════════════

  💪 Built with Rust for MAXIMUM PERFORMANCE!
  🎯 Production-ready for Solana DEX trading
  🔥 Dynamic Grid • Multi-Strategy • Real-time Risk Management

  📦 Version:     0.2.5
  🏗️  Build:       2025-10-17 (dev)
  🦀 Rust:        1.70

══════════════════════════════════════════════════════════════════════


═══════════════════════════════════════════════════════════════════════════
     🚀 PROJECT FLASH V3.5 - PRODUCTION GRID TRADING BOT
     ⚡ Hybrid Feeds • 10Hz Cycles • Real-Time Analytics
═══════════════════════════════════════════════════════════════════════════

   Environment: PRODUCTION | Version: 3.5.0
═══════════════════════════════════════════════════════════════════════════


══════════════════════════════════════════════════════════════════════════════
  🤖 PROJECT FLASH V3.5 - CONFIGURATION
══════════════════════════════════════════════════════════════════════════════

📋 BOT: Balanced-Bot-v3.5 v3.5.0 [production]

📈 TRADING:
   Grid:             35 levels @ 0.150%
   Order Size:       0.1 SOL
   Auto-Rebalance:   ✅
   Smart Rebalance:  ✅
   Reserves:         $300 USDC + 2.0 SOL

🆕 MARKET INTELLIGENCE:
   Regime Gate:      ✅ (min vol: $0.30)
   Pause Low Vol:    ❌

🔄 ORDER LIFECYCLE:
   Enabled:          ✅
   Refresh:          Every 5min
   Min Orders:       8
   Max Age:          10min

🎯 STRATEGIES:
   Active:           grid
   Mode:             single

🛡️  RISK MANAGEMENT:
   Max Position:     30%
   Max Drawdown:     10.0%
   Stop Loss:        5.0%
   Take Profit:      10.0%
   Circuit Breaker:  ✅ (8.0%)

══════════════════════════════════════════════════════════════════════════════


Cycle    1/600  ➡️ | SOL $ 185.5115 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  228/600  ➡️ | SOL $ 185.6579 (-0.001%) | Vol:  0.00% | ✓ Grid stable
Cycle  229/600  ➡️ | SOL $ 185.6579 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  230/600  ➡️ | SOL $ 185.6579 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  231/600  ➡️ | SOL $ 185.6579 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  232/600  ➡️ | SOL $ 185.6579 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  233/600  ➡️ | SOL $ 185.6579 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  234/600  ➡️ | SOL $ 185.6579 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  235/600  ➡️ | SOL $ 185.6579 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  236/600  ➡️ | SOL $ 185.6579 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  237/600  ➡️ | SOL $ 185.6579 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  238/600  ➡️ | SOL $ 185.6629 (+0.003%) | Vol:  0.00% | ✓ Grid stable
Cycle  239/600  ➡️ | SOL $ 185.6629 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  240/600  ➡️ | SOL $ 185.6629 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  241/600  ➡️ | SOL $ 185.6629 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  242/600  ➡️ | SOL $ 185.6629 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  243/600  ➡️ | SOL $ 185.6629 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  244/600  ➡️ | SOL $ 185.6629 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  245/600  ➡️ | SOL $ 185.6629 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  246/600  ➡️ | SOL $ 185.6629 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  247/600  ➡️ | SOL $ 185.6629 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  248/600  ➡️ | SOL $ 185.6623 (-0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  249/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  250/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  251/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  252/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  253/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  254/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  255/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  256/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  257/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  258/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  259/600  ➡️ | SOL $ 185.6631 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  260/600  ➡️ | SOL $ 185.6631 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  261/600  ➡️ | SOL $ 185.6631 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  262/600  ➡️ | SOL $ 185.6631 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  263/600  ➡️ | SOL $ 185.6631 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  264/600  ➡️ | SOL $ 185.6631 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  265/600  ➡️ | SOL $ 185.6631 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  266/600  ➡️ | SOL $ 185.6631 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  267/600  ➡️ | SOL $ 185.6623 (-0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  268/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  269/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  270/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  271/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  272/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  273/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  274/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  275/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  276/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  277/600  ➡️ | SOL $ 185.6623 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  278/600  ➡️ | SOL $ 185.6607 (-0.001%) | Vol:  0.00% | ✓ Grid stable
Cycle  279/600  ➡️ | SOL $ 185.6607 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  280/600  ➡️ | SOL $ 185.6607 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  281/600  ➡️ | SOL $ 185.6607 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  282/600  ➡️ | SOL $ 185.6607 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  283/600  ➡️ | SOL $ 185.6607 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  284/600  ➡️ | SOL $ 185.6607 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  285/600  ➡️ | SOL $ 185.6607 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  286/600  ➡️ | SOL $ 185.6607 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  287/600  ➡️ | SOL $ 185.6607 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  288/600  ➡️ | SOL $ 185.6561 (-0.002%) | Vol:  0.00% | ✓ Grid stable
Cycle  289/600  ➡️ | SOL $ 185.6561 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  290/600  ➡️ | SOL $ 185.6561 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  291/600  ➡️ | SOL $ 185.6561 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  292/600  ➡️ | SOL $ 185.6561 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  293/600  ➡️ | SOL $ 185.6561 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  294/600  ➡️ | SOL $ 185.6561 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  295/600  ➡️ | SOL $ 185.6561 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  296/600  ➡️ | SOL $ 185.6561 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  297/600  ➡️ | SOL $ 185.6499 (-0.003%) | Vol:  0.00% | ✓ Grid stable
Cycle  298/600  ➡️ | SOL $ 185.6499 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  299/600  ➡️ | SOL $ 185.6499 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  300/600  ➡️ | SOL $ 185.6499 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  301/600  ➡️ | SOL $ 185.6499 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  302/600  ➡️ | SOL $ 185.6499 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  303/600  ➡️ | SOL $ 185.6499 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  304/600  ➡️ | SOL $ 185.6499 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  305/600  ➡️ | SOL $ 185.6499 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  306/600  ➡️ | SOL $ 185.6499 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  307/600  ➡️ | SOL $ 185.6450 (-0.003%) | Vol:  0.00% | ✓ Grid stable
Cycle  308/600  ➡️ | SOL $ 185.6450 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  309/600  ➡️ | SOL $ 185.6450 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  310/600  ➡️ | SOL $ 185.6450 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  311/600  ➡️ | SOL $ 185.6450 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  312/600  ➡️ | SOL $ 185.6450 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  313/600  ➡️ | SOL $ 185.6450 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  314/600  ➡️ | SOL $ 185.6450 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  315/600  ➡️ | SOL $ 185.6450 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  316/600  ➡️ | SOL $ 185.6392 (-0.003%) | Vol:  0.00% | ✓ Grid stable
Cycle  317/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  318/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  319/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  320/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  321/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  322/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  323/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  324/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  325/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  326/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  327/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  328/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  329/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  330/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  331/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  332/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  333/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  334/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  335/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  336/600  ➡️ | SOL $ 185.6392 (-0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  337/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  338/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  339/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  340/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  341/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  342/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  343/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  344/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  345/600  ➡️ | SOL $ 185.6392 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  346/600  ➡️ | SOL $ 185.6455 (+0.003%) | Vol:  0.00% | ✓ Grid stable
Cycle  347/600  ➡️ | SOL $ 185.6455 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  348/600  ➡️ | SOL $ 185.6455 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  349/600  ➡️ | SOL $ 185.6455 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  350/600  ➡️ | SOL $ 185.6455 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  351/600  ➡️ | SOL $ 185.6455 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  352/600  ➡️ | SOL $ 185.6455 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  353/600  ➡️ | SOL $ 185.6455 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  354/600  ➡️ | SOL $ 185.6455 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  355/600  ➡️ | SOL $ 185.6455 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  356/600  ➡️ | SOL $ 185.6479 (+0.001%) | Vol:  0.00% | ✓ Grid stable
Cycle  357/600  ➡️ | SOL $ 185.6479 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  358/600  ➡️ | SOL $ 185.6479 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  359/600  ➡️ | SOL $ 185.6479 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  360/600  ➡️ | SOL $ 185.6479 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  361/600  ➡️ | SOL $ 185.6479 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  362/600  ➡️ | SOL $ 185.6479 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  363/600  ➡️ | SOL $ 185.6479 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  364/600  ➡️ | SOL $ 185.6479 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  365/600  ➡️ | SOL $ 185.6479 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  366/600  📈 | SOL $ 185.6710 (+0.012%) | Vol:  0.00% | ✓ Grid stable
Cycle  367/600  ➡️ | SOL $ 185.6710 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  368/600  ➡️ | SOL $ 185.6710 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  369/600  ➡️ | SOL $ 185.6710 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  370/600  ➡️ | SOL $ 185.6710 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  371/600  ➡️ | SOL $ 185.6710 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  372/600  ➡️ | SOL $ 185.6710 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  373/600  ➡️ | SOL $ 185.6710 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  374/600  ➡️ | SOL $ 185.6710 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  375/600  ➡️ | SOL $ 185.6710 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  376/600  📈 | SOL $ 185.7048 (+0.018%) | Vol:  0.00% | ✓ Grid stable
Cycle  377/600  ➡️ | SOL $ 185.7048 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  378/600  ➡️ | SOL $ 185.7048 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  379/600  ➡️ | SOL $ 185.7048 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  380/600  ➡️ | SOL $ 185.7048 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  381/600  ➡️ | SOL $ 185.7048 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  382/600  ➡️ | SOL $ 185.7048 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  383/600  ➡️ | SOL $ 185.7048 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  384/600  ➡️ | SOL $ 185.7048 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  385/600  ➡️ | SOL $ 185.7048 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  386/600  ➡️ | SOL $ 185.7048 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  387/600  📈 | SOL $ 185.7395 (+0.019%) | Vol:  0.00% | ✓ Grid stable
Cycle  388/600  ➡️ | SOL $ 185.7395 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  389/600  ➡️ | SOL $ 185.7395 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  390/600  ➡️ | SOL $ 185.7395 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  391/600  ➡️ | SOL $ 185.7395 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  392/600  ➡️ | SOL $ 185.7395 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  393/600  ➡️ | SOL $ 185.7395 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  394/600  ➡️ | SOL $ 185.7395 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  395/600  📈 | SOL $ 185.7810 (+0.022%) | Vol:  0.00% | ✓ Grid stable
Cycle  396/600  ➡️ | SOL $ 185.7810 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  397/600  ➡️ | SOL $ 185.7810 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  398/600  ➡️ | SOL $ 185.7810 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  399/600  ➡️ | SOL $ 185.7810 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  400/600  ➡️ | SOL $ 185.7810 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  401/600  ➡️ | SOL $ 185.7810 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  402/600  ➡️ | SOL $ 185.7810 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  403/600  ➡️ | SOL $ 185.7810 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  404/600  ➡️ | SOL $ 185.7810 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  405/600  📈 | SOL $ 185.8462 (+0.035%) | Vol:  0.00% | ✓ Grid stable
Cycle  406/600  ➡️ | SOL $ 185.8462 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  407/600  ➡️ | SOL $ 185.8462 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  408/600  ➡️ | SOL $ 185.8462 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  409/600  ➡️ | SOL $ 185.8462 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  410/600  ➡️ | SOL $ 185.8462 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  411/600  ➡️ | SOL $ 185.8462 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  412/600  ➡️ | SOL $ 185.8462 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  413/600  ➡️ | SOL $ 185.8462 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  414/600  ➡️ | SOL $ 185.8462 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  415/600  📈 | SOL $ 185.8783 (+0.017%) | Vol:  0.00% | ✓ Grid stable
Cycle  416/600  ➡️ | SOL $ 185.8783 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  417/600  ➡️ | SOL $ 185.8783 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  418/600  ➡️ | SOL $ 185.8783 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  419/600  ➡️ | SOL $ 185.8783 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  420/600  ➡️ | SOL $ 185.8783 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  421/600  ➡️ | SOL $ 185.8783 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  422/600  ➡️ | SOL $ 185.8783 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  423/600  ➡️ | SOL $ 185.8783 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  424/600  📈 | SOL $ 185.9036 (+0.014%) | Vol:  0.00% | ✓ Grid stable
Cycle  425/600  ➡️ | SOL $ 185.9036 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  426/600  ➡️ | SOL $ 185.9036 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  427/600  ➡️ | SOL $ 185.9036 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  428/600  ➡️ | SOL $ 185.9036 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  429/600  ➡️ | SOL $ 185.9036 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  430/600  ➡️ | SOL $ 185.9036 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  431/600  ➡️ | SOL $ 185.9036 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  432/600  ➡️ | SOL $ 185.9036 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  433/600  ➡️ | SOL $ 185.9036 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  434/600  ➡️ | SOL $ 185.9021 (-0.001%) | Vol:  0.00% | ✓ Grid stable
Cycle  435/600  ➡️ | SOL $ 185.9021 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  436/600  ➡️ | SOL $ 185.9021 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  437/600  ➡️ | SOL $ 185.9021 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  438/600  ➡️ | SOL $ 185.9021 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  439/600  ➡️ | SOL $ 185.9021 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  440/600  ➡️ | SOL $ 185.9021 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  441/600  ➡️ | SOL $ 185.9021 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  442/600  ➡️ | SOL $ 185.9021 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  443/600  ➡️ | SOL $ 185.9021 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  444/600  📉 | SOL $ 185.8911 (-0.006%) | Vol:  0.00% | ✓ Grid stable
Cycle  445/600  ➡️ | SOL $ 185.8911 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  446/600  ➡️ | SOL $ 185.8911 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  447/600  ➡️ | SOL $ 185.8911 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  448/600  ➡️ | SOL $ 185.8911 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  449/600  ➡️ | SOL $ 185.8911 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  450/600  ➡️ | SOL $ 185.8911 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  451/600  ➡️ | SOL $ 185.8911 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  452/600  ➡️ | SOL $ 185.8911 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  453/600  ➡️ | SOL $ 185.8911 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  454/600  ➡️ | SOL $ 185.8911 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  455/600  ➡️ | SOL $ 185.8909 (-0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  456/600  ➡️ | SOL $ 185.8909 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  457/600  ➡️ | SOL $ 185.8909 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  458/600  ➡️ | SOL $ 185.8909 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  459/600  ➡️ | SOL $ 185.8909 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  460/600  ➡️ | SOL $ 185.8909 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  461/600  ➡️ | SOL $ 185.8909 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  462/600  ➡️ | SOL $ 185.8909 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  463/600  ➡️ | SOL $ 185.8909 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  464/600  ➡️ | SOL $ 185.8915 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  465/600  ➡️ | SOL $ 185.8915 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  466/600  ➡️ | SOL $ 185.8915 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  467/600  ➡️ | SOL $ 185.8915 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  468/600  ➡️ | SOL $ 185.8915 (+0.000%) | Vol:  0.00% | ✓ Grid stable
Cycle  469/600  ➡️ | SOL $ 185.8915 (+0.000%) | Vol:  0.00% | ✓ Grid stable
